time,value
2024-12-29T17:36:16.088111566Z,70.69999694824219
2024-12-29T17:36:18.150410007Z,70.87999725341797
2024-12-29T17:38:36.759729268Z,70.69999694824219
2024-12-29T17:38:40.877584114Z,70.87999725341797
2024-12-29T17:38:42.952921203Z,70.69999694824219
2024-12-29T17:40:11.406940431Z,70.87999725341797
2024-12-29T17:40:13.47654384Z,70.69999694824219
2024-12-29T17:41:08.128063233Z,70.87999725341797
2024-12-29T17:41:10.187737206Z,70.69999694824219
2024-12-29T17:44:01.441788241Z,70.5199966430664
2024-12-29T17:44:45.39728633Z,70.33999633789062
2024-12-29T17:44:47.459524069Z,70.5199966430664
2024-12-29T17:44:55.867777119Z,70.33999633789062
2024-12-29T17:45:50.234036551Z,70.5199966430664
2024-12-29T17:45:52.293815668Z,70.33999633789062
2024-12-29T17:45:54.351105758Z,70.5199966430664
2024-12-29T17:51:49.440690415Z,70.69999694824219
2024-12-29T17:52:39.884431362Z,70.5199966430664
2024-12-29T17:52:41.945824124Z,70.69999694824219
2024-12-29T17:53:02.987179945Z,70.5199966430664
2024-12-29T17:53:05.044578501Z,70.69999694824219
2024-12-29T17:53:09.21716789Z,70.5199966430664
2024-12-29T17:53:11.275636402Z,70.69999694824219
2024-12-29T17:53:17.576183929Z,70.5199966430664
2024-12-29T17:53:21.756705996Z,70.69999694824219
2024-12-29T17:53:34.338155998Z,70.5199966430664
2024-12-29T17:53:36.394684964Z,70.69999694824219
2024-12-29T17:53:38.454800277Z,70.5199966430664
2024-12-29T17:53:40.508317659Z,70.69999694824219
2024-12-29T17:59:29.867806556Z,70.87999725341797
2024-12-29T17:59:31.925508076Z,70.69999694824219
2024-12-29T17:59:40.335309396Z,70.87999725341797
2024-12-29T18:04:44.299342909Z,71.05999755859375
2024-12-29T18:04:50.599610388Z,70.87999725341797
2024-12-29T18:04:56.898454111Z,71.05999755859375
2024-12-29T18:04:58.959221542Z,70.87999725341797
2024-12-29T18:05:01.01792237Z,71.05999755859375
2024-12-29T18:11:31.152562124Z,71.23999786376953
2024-12-29T18:11:33.208160266Z,71.05999755859375
2024-12-29T18:11:37.322145813Z,71.23999786376953
2024-12-29T18:11:39.375422383Z,71.05999755859375
2024-12-29T18:11:41.428768104Z,71.23999786376953
2024-12-29T18:11:45.606571722Z,71.05999755859375
2024-12-29T18:11:49.785145148Z,71.23999786376953
2024-12-29T18:11:53.970504696Z,71.05999755859375
2024-12-29T18:12:02.259290029Z,71.23999786376953
2024-12-29T18:12:06.370688049Z,71.05999755859375
2024-12-29T18:12:08.433935216Z,71.23999786376953
2024-12-29T18:12:10.487029254Z,71.05999755859375
2024-12-29T18:12:12.547103709Z,71.23999786376953
2024-12-29T18:12:16.66001111Z,71.05999755859375
2024-12-29T18:12:18.714699709Z,71.23999786376953
2024-12-29T18:20:44.267237809Z,71.41999816894531
2024-12-29T18:20:46.327509087Z,71.23999786376953
2024-12-29T18:21:03.067007685Z,71.41999816894531
2024-12-29T18:21:05.126478179Z,71.23999786376953
2024-12-29T18:21:11.423074739Z,71.41999816894531
2024-12-29T18:21:15.59561576Z,71.23999786376953
2024-12-29T18:21:21.891557174Z,71.41999816894531
2024-12-29T18:21:23.946804861Z,71.23999786376953
2024-12-29T18:21:26.016571299Z,71.41999816894531
2024-12-29T18:21:38.646045793Z,71.23999786376953
2024-12-29T18:21:40.704441284Z,71.41999816894531
2024-12-29T18:21:59.629898832Z,71.23999786376953
2024-12-29T18:22:01.683267288Z,71.41999816894531
2024-12-29T18:22:16.313331997Z,71.23999786376953
2024-12-29T18:22:28.952318201Z,71.41999816894531
2024-12-29T18:22:33.123456981Z,71.23999786376953
2024-12-29T18:23:02.68381077Z,71.41999816894531
2024-12-29T18:23:06.855445Z,71.23999786376953
2024-12-29T18:23:30.054795091Z,71.41999816894531
2024-12-29T18:23:32.072172637Z,71.23999786376953
2024-12-29T18:23:36.251637247Z,71.41999816894531
