time,value
2024-12-29T17:35:50.924488921Z,53
2024-12-29T17:36:03.558212394Z,53.20000076293945
2024-12-29T17:36:05.611310876Z,53.29999923706055
2024-12-29T17:36:09.786840807Z,53.400001525878906
2024-12-29T17:36:16.088111566Z,53.5
2024-12-29T17:36:18.150410007Z,53.400001525878906
2024-12-29T17:36:24.443375132Z,53.5
2024-12-29T17:36:37.081099846Z,53.400001525878906
2024-12-29T17:36:47.607629325Z,53.5
2024-12-29T17:36:51.789910971Z,53.599998474121094
2024-12-29T17:36:55.960673294Z,53.70000076293945
2024-12-29T17:37:27.642008296Z,53.599998474121094
2024-12-29T17:38:01.430871948Z,53.5
2024-12-29T17:38:05.605846185Z,53.400001525878906
2024-12-29T17:38:07.664900653Z,53.29999923706055
2024-12-29T17:38:11.835541601Z,53.20000076293945
2024-12-29T17:38:16.018182835Z,53.099998474121094
2024-12-29T17:38:18.072563402Z,53.20000076293945
2024-12-29T17:38:20.143671614Z,53.29999923706055
2024-12-29T17:38:22.209639349Z,53.400001525878906
2024-12-29T17:38:26.355712936Z,53.5
2024-12-29T17:38:28.413700463Z,53.400001525878906
2024-12-29T17:38:34.699578792Z,53.29999923706055
2024-12-29T17:38:36.759729268Z,53.400001525878906
2024-12-29T17:38:38.818664035Z,53.29999923706055
2024-12-29T17:38:40.877584114Z,53.20000076293945
2024-12-29T17:38:42.952921203Z,53.29999923706055
2024-12-29T17:38:59.808461415Z,53.400001525878906
2024-12-29T17:39:27.266641491Z,53.5
2024-12-29T17:39:54.715270833Z,53.400001525878906
2024-12-29T17:39:58.887127402Z,53.29999923706055
2024-12-29T17:40:03.058534481Z,53.20000076293945
2024-12-29T17:40:09.343335487Z,53.099998474121094
2024-12-29T17:40:11.406940431Z,53
2024-12-29T17:40:13.47654384Z,53.099998474121094
2024-12-29T17:40:28.239100457Z,53
2024-12-29T17:40:34.521665733Z,52.900001525878906
2024-12-29T17:40:38.689838002Z,52.79999923706055
2024-12-29T17:40:47.087622481Z,52.70000076293945
2024-12-29T17:40:53.380210075Z,52.599998474121094
2024-12-29T17:41:08.128063233Z,52.5
2024-12-29T17:41:10.187737206Z,52.599998474121094
2024-12-29T17:41:20.71766365Z,52.5
2024-12-29T17:41:35.461555701Z,52.599998474121094
2024-12-29T17:41:39.635688822Z,52.70000076293945
2024-12-29T17:41:41.690703895Z,52.900001525878906
2024-12-29T17:41:43.758210395Z,53
2024-12-29T17:41:45.813191073Z,53.099998474121094
2024-12-29T17:41:49.986136237Z,53.20000076293945
2024-12-29T17:41:58.399253089Z,53.29999923706055
2024-12-29T17:42:00.467982447Z,53.20000076293945
2024-12-29T17:42:04.642444399Z,53.099998474121094
2024-12-29T17:42:06.699302517Z,53
2024-12-29T17:42:12.985836911Z,52.900001525878906
2024-12-29T17:42:19.285182987Z,52.79999923706055
2024-12-29T17:42:29.807884809Z,53
2024-12-29T17:42:36.082391646Z,53.20000076293945
2024-12-29T17:42:38.138326766Z,53.29999923706055
