time,value
2024-12-28T09:56:32.36554666Z,0
2024-12-28T10:01:34.664790403Z,50.099998474121094
2024-12-28T10:01:48.061895179Z,50.20000076293945
2024-12-28T10:02:00.709452207Z,50.29999923706055
2024-12-28T10:02:04.886329022Z,50.400001525878906
2024-12-28T10:02:40.80865017Z,50.5
2024-12-28T10:02:49.212915709Z,53
2024-12-28T10:02:51.272892129Z,53.400001525878906
2024-12-28T10:02:53.329589904Z,53.20000076293945
2024-12-28T10:02:55.386781448Z,53.099998474121094
2024-12-28T10:02:57.455965823Z,52.900001525878906
2024-12-28T10:02:59.512847874Z,52.599998474121094
2024-12-28T10:03:01.578548325Z,52.400001525878906
2024-12-28T10:03:03.639734055Z,52.29999923706055
2024-12-28T10:03:05.682453277Z,52.099998474121094
2024-12-28T10:03:07.741589891Z,52
2024-12-28T10:03:09.803100088Z,51.900001525878906
2024-12-28T10:03:11.858293452Z,51.79999923706055
2024-12-28T10:03:13.920033238Z,51.70000076293945
2024-12-28T10:03:15.974538159Z,51.599998474121094
2024-12-28T10:03:18.030447681Z,51.5
2024-12-28T10:03:24.330591857Z,51.400001525878906
2024-12-28T10:03:26.387925708Z,51.29999923706055
2024-12-28T10:03:32.69000858Z,51.20000076293945
2024-12-28T10:03:41.101318738Z,51.099998474121094
2024-12-28T10:03:43.15690194Z,51.20000076293945
2024-12-28T10:04:27.552209905Z,51.099998474121094
2024-12-28T10:04:29.609117564Z,51.20000076293945
2024-12-28T10:04:31.667839345Z,51.099998474121094
2024-12-28T10:04:33.728014764Z,51.20000076293945
2024-12-28T10:04:35.786981157Z,51.099998474121094
2024-12-28T10:05:09.584350426Z,51
2024-12-28T10:05:49.723689848Z,51.099998474121094
2024-12-28T10:05:56.017694152Z,51
2024-12-28T10:05:58.089499356Z,51.099998474121094
2024-12-28T10:06:10.71946433Z,51
2024-12-28T10:06:52.976309349Z,51.099998474121094
2024-12-28T10:07:05.610360731Z,51
2024-12-28T10:07:07.668492972Z,51.099998474121094
2024-12-28T10:07:11.7889586Z,51
2024-12-28T10:07:30.629103454Z,51.099998474121094
2024-12-28T10:07:51.72812696Z,51.20000076293945
2024-12-28T10:07:58.019299447Z,51.099998474121094
2024-12-28T10:08:04.317547195Z,51
2024-12-28T10:08:12.722582679Z,51.099998474121094
2024-12-28T10:08:14.782870809Z,51.20000076293945
2024-12-28T10:08:16.843980038Z,51.29999923706055
2024-12-28T10:08:18.895753283Z,51.400001525878906
2024-12-28T10:08:20.954238475Z,51.5
2024-12-28T10:08:25.122807712Z,51.599998474121094
2024-12-28T10:08:37.755316208Z,51.5
2024-12-28T10:08:58.859889737Z,51.599998474121094
2024-12-28T10:09:19.948500337Z,51.70000076293945
2024-12-28T10:09:26.23368246Z,51.599998474121094
2024-12-28T10:09:30.416588991Z,51.70000076293945
2024-12-28T10:09:43.056390506Z,51.79999923706055
2024-12-28T10:10:12.631297726Z,51.70000076293945
2024-12-28T10:10:48.38521235Z,51.79999923706055
2024-12-28T10:10:58.786017978Z,51.70000076293945
2024-12-28T10:11:40.979271135Z,51.79999923706055
2024-12-28T10:11:51.497958543Z,51.70000076293945
2024-12-28T10:12:25.297362915Z,51.79999923706055
2024-12-28T10:12:33.714058962Z,51.900001525878906
2024-12-28T10:13:34.936421746Z,52
2024-12-28T10:14:29.734027487Z,52.099998474121094
2024-12-28T10:14:38.146138983Z,52
2024-12-28T10:14:42.315113292Z,52.099998474121094
2024-12-28T10:15:05.558722562Z,52
2024-12-28T10:15:22.435323997Z,52.099998474121094
2024-12-28T10:16:04.715297282Z,52.20000076293945
2024-12-28T10:16:23.713966763Z,52.29999923706055
2024-12-28T10:16:40.46153403Z,52.20000076293945
2024-12-28T10:17:07.926712554Z,52.29999923706055
2024-12-28T10:17:09.98319665Z,52.20000076293945
2024-12-28T10:17:16.271586544Z,52.29999923706055
2024-12-28T10:17:18.33315914Z,52.20000076293945
2024-12-28T10:17:35.200748962Z,52.29999923706055
2024-12-28T10:17:49.960126471Z,52.20000076293945
2024-12-28T10:18:06.841139162Z,52.29999923706055
2024-12-28T10:18:19.473453947Z,52.20000076293945
2024-12-28T10:18:31.998390139Z,52.29999923706055
2024-12-28T10:18:36.185329427Z,52.20000076293945
2024-12-28T10:18:38.244321245Z,52.29999923706055
2024-12-28T10:18:52.980000512Z,52.400001525878906
